sample	mean_pairwise_difference_A	mean_pairwise_difference_B	mean_pairwise_difference_C	tajima_d_A	tajima_d_B	tajima_d_C	heterozygosity_observed_A	heterozygosity_observed_B	heterozygosity_observed_C	heterozygosity_expectedA	heterozygosity_expectedB	heterozygosity_expectedC	mean_pairwise_difference_between_A_B	mean_pairwise_difference_between_A_C	mean_pairwise_difference_between_B_A	mean_pairwise_difference_between_B_C	mean_pairwise_difference_between_C_A	mean_pairwise_difference_between_C_B	hudson_fst_A_B	hudson_fst_A_C	hudson_fst_B_A	hudson_fst_B_C	hudson_fst_C_A	hudson_fst_C_B
25476_3544274943	0.16527084745762713	0.1602264406779661	0.1662341242937853	0.12881343922307112	0.4063474404034384	-0.0903845896635922	0.16532666666666668	0.16030666666666665	0.16598666666666667	0.16251633333333335	0.157556	0.16346355555555556	0.17199011111111112	0.16817855555555558	0.17199011111111112	0.16587200000000002	0.16817855555555558	0.16587200000000002	0.0906157890772128	0.08530231261770245	0.0906157890772128	0.08425685875706215	0.08530231261770245	0.08425685875706215
25477_9242407221	0.14455559322033898	0.14196802259887006	0.1343214689265537	-0.3890172074276866	-0.023565393624166292	0.6995380512784167	0.14381999999999998	0.14168666666666666	0.13364666666666666	0.14214633333333335	0.1396018888888889	0.1320827777777778	0.1486237777777778	0.14798411111111112	0.1486237777777778	0.14389955555555556	0.14798411111111112	0.14389955555555556	0.07699287382297551	0.07826484557438795	0.07699287382297551	0.07482718267419963	0.07826484557438795	0.07482718267419963
25478_6069337701	0.13022474576271187	0.13294079096045197	0.13605457627118644	-0.0359069647150697	-0.1650276647945727	-0.47081186965053995	0.12946	0.13343999999999998	0.13620666666666667	0.12805433333333333	0.13072511111111113	0.13378700000000002	0.14065544444444444	0.13670744444444444	0.14065544444444444	0.13613922222222222	0.13670744444444444	0.13613922222222222	0.07486406026365348	0.07013761393596986	0.07486406026365348	0.06889038041431261	0.07013761393596986	0.06889038041431261
25479_3282532515	0.1397734463276836	0.14715977401129945	0.1473194350282486	0.38808892076311696	-0.016477497827904936	-0.2689242678970387	0.14020666666666667	0.14706666666666665	0.14766	0.1374438888888889	0.14470711111111115	0.1448641111111111	0.15487933333333334	0.14643499999999998	0.15487933333333334	0.15097766666666668	0.14643499999999998	0.15097766666666668	0.08314602824858758	0.07466177966101695	0.08314602824858758	0.07735786440677966	0.07466177966101695	0.07735786440677966
25480_5521300403	0.0589284745762712	0.06266632768361581	0.061984745762711874	-1.2326012606441807	-1.6034749206074308	-1.7615694439727496	0.058673333333333334	0.06272666666666667	0.061753333333333334	0.057946333333333336	0.06162188888888891	0.06095166666666669	0.06471633333333335	0.061075777777777784	0.06471633333333335	0.06390077777777778	0.061075777777777784	0.06390077777777778	0.03431763276836158	0.030847472693032018	0.03431763276836158	0.03273800941619586	0.030847472693032018	0.03273800941619586
25481_8196999862	0.09210463276836157	0.09299016949152542	0.09342124293785312	-0.5497937218343311	-1.0074193395355913	-1.0014623517076926	0.092	0.09327333333333333	0.09317333333333333	0.09056955555555557	0.09144033333333335	0.09186422222222224	0.0952218888888889	0.09382477777777778	0.0952218888888889	0.09368766666666668	0.09382477777777778	0.09368766666666668	0.04894818832391714	0.04744330885122411	0.04894818832391714	0.047084813559322036	0.04744330885122411	0.047084813559322036
25482_5354796790	0.1626522033898305	0.1634188700564972	0.16398542372881356	0.06595038767830286	-0.07539554859502089	-0.04498787427550197	0.16101333333333331	0.1632866666666667	0.16488666666666668	0.15994133333333335	0.1606952222222222	0.16125233333333336	0.16591922222222225	0.16585455555555553	0.16591922222222225	0.163773	0.16585455555555553	0.163773	0.0844014538606403	0.08419514877589453	0.0844014538606403	0.0819219265536723	0.08419514877589453	0.0819219265536723
25483_1059217843	0.1310635028248588	0.14062881355932205	0.14190892655367232	0.36901711578186885	-0.22102555175061492	-0.23548668526045563	0.13118666666666665	0.14056666666666665	0.14266666666666666	0.1288791111111111	0.13828500000000002	0.1395437777777778	0.14888433333333334	0.14836755555555556	0.14888433333333334	0.1413177777777778	0.14836755555555556	0.1413177777777778	0.08096125423728813	0.0801244482109228	0.08096125423728813	0.07068334274952918	0.0801244482109228	0.07068334274952918
25484_9295172484	0.12750135593220338	0.12610700564971752	0.12233694915254237	-0.3666851309587908	-0.42867561424614803	0.28584536548993134	0.12786	0.1265	0.12194666666666668	0.12537633333333334	0.12400522222222224	0.120298	0.13168244444444444	0.1295181111111111	0.13168244444444444	0.129415	0.1295181111111111	0.129415	0.06828035404896422	0.06705853483992467	0.06828035404896422	0.06730401129943503	0.06705853483992467	0.06730401129943503
25485_5015025217	0.22916440677966102	0.050891073446327685	0.314487570621469	1.7773191771911978	1.6380700700465305	1.9607587566494116	0.22900666666666666	0.050480000000000004	0.3168866666666667	0.225345	0.05004288888888889	0.30924611111111105	0.4751274444444445	0.2976518888888889	0.4751274444444445	0.358589	0.2976518888888889	0.358589	0.40511357438794726	0.1617388945386064	0.40511357438794726	0.26724433898305083	0.1617388945386064	0.26724433898305083
25486_5682663360	0.12543672316384183	0.1371890395480226	0.14956960451977402	0.6537800657967325	0.6193211548574356	-0.13441355033465763	0.12574000000000002	0.1371	0.14891333333333331	0.12334611111111113	0.13490255555555558	0.14707677777777778	0.2291721111111111	0.14000488888888887	0.2291721111111111	0.21740044444444448	0.14000488888888887	0.21740044444444448	0.16351567043314502	0.07125330696798493	0.16351567043314502	0.1457107834274953	0.07125330696798493	0.1457107834274953
25487_1662486160	0.05294937853107344	0.05247683615819209	0.053620451977401125	-1.7049464194639716	-1.659338687058988	-1.8280111537388417	0.05286666666666667	0.052733333333333327	0.05380666666666666	0.05206688888888889	0.05160222222222224	0.05272677777777778	0.05394233333333333	0.053795444444444444	0.05394233333333333	0.05331022222222223	0.053795444444444444	0.05331022222222223	0.027585779661016947	0.0271529868173258	0.027585779661016947	0.02678590018832392	0.0271529868173258	0.02678590018832392
25488_8952935313	0.2243456497175141	0.13011423728813562	0.23079322033898306	0.8070175340027488	1.9148789887505495	0.7032013296782402	0.22398	0.13047333333333333	0.2300666666666667	0.22060655555555556	0.12794566666666668	0.22694666666666666	0.2604362222222222	0.23626999999999998	0.2604362222222222	0.21936588888888892	0.23626999999999998	0.21936588888888892	0.1718212504708098	0.1224852824858757	0.1718212504708098	0.12913902448210923	0.1224852824858757	0.12913902448210923
25489_3943503333	0.08952926553672316	0.08874056497175141	0.09015276836158193	-0.8844367397198751	-0.9246271300265851	-1.0196723170450976	0.08907999999999999	0.08833333333333332	0.0904	0.08803711111111112	0.08726155555555558	0.08865022222222224	0.09216088888888889	0.09014433333333334	0.09216088888888889	0.09174655555555557	0.09014433333333334	0.09174655555555557	0.04759343126177025	0.04522382485875707	0.04759343126177025	0.04702322222222222	0.04522382485875707	0.04702322222222222
25490_1643001614	0.040682372881355934	0.04334689265536723	0.04217491525423729	-1.6348426126323417	-2.2629592245111008	-1.9576543880419621	0.04072666666666667	0.04310666666666667	0.04174666666666667	0.04000433333333334	0.04262444444444445	0.041472000000000016	0.04359888888888889	0.04166922222222222	0.04359888888888889	0.04387288888888889	0.04166922222222222	0.04387288888888889	0.022591572504708102	0.020954900188323917	0.022591572504708102	0.022492436911487765	0.020954900188323917	0.022492436911487765
25491_753731847	0.16851480225988702	0.16326112994350284	0.1681516384180791	-0.023519695639338596	0.380304987941378	-0.009475280720772522	0.16872	0.1631266666666667	0.16810666666666665	0.16570622222222223	0.16054011111111113	0.16534911111111109	0.1705492222222222	0.16955255555555557	0.1705492222222222	0.16703866666666667	0.16955255555555557	0.16703866666666667	0.08760523917137475	0.08538594538606403	0.08760523917137475	0.0841854745762712	0.08538594538606403	0.0841854745762712
25492_1705918183	0.16644677966101695	0.16741570621468926	0.16767853107344632	-0.020353455903992353	0.19642358886902767	-0.07500236313244837	0.16668	0.16754000000000002	0.16807333333333332	0.16367266666666666	0.16462544444444446	0.16488388888888889	0.17001333333333335	0.16838255555555556	0.17001333333333335	0.16790877777777777	0.16838255555555556	0.16790877777777777	0.08654771186440678	0.08485122787193974	0.08654771186440678	0.08413521845574387	0.08485122787193974	0.08413521845574387
25493_4951921204	0.15717254237288134	0.18509559322033897	0.17331954802259888	1.0244044324357358	-0.051915900287358055	0.271535280044862	0.15662000000000004	0.18450666666666665	0.17348000000000002	0.154553	0.18201066666666665	0.1704308888888889	0.18461533333333335	0.1685596666666667	0.18461533333333335	0.18514244444444444	0.1685596666666667	0.18514244444444444	0.09904829943502826	0.08593664406779662	0.09904829943502826	0.09553865913370999	0.08593664406779662	0.09553865913370999
25494_241601547	0.17501367231638418	0.07531830508474577	0.10527231638418079	-0.3747031922823118	1.8838201694101642	-0.43611417630181737	0.17460666666666666	0.07572666666666666	0.10497333333333334	0.1720967777777778	0.074063	0.10351777777777779	0.1799003333333333	0.179345	0.1799003333333333	0.09228199999999999	0.179345	0.09228199999999999	0.11731733898305083	0.10927350282485875	0.11731733898305083	0.04713434463276837	0.10927350282485875	0.04713434463276837
25495_8745140061	0.14410282485875708	0.08783389830508474	0.1383794350282486	-0.45789428865838644	1.1611609032919639	-0.45019282910457636	0.14410666666666666	0.08766666666666667	0.13821333333333335	0.14170111111111114	0.08637	0.13607311111111112	0.158058	0.15052066666666664	0.158058	0.125585	0.15052066666666664	0.125585	0.10007381920903956	0.07990010169491525	0.10007381920903956	0.06903166666666666	0.07990010169491525	0.06903166666666666
25496_2757194040	0.1278562711864407	0.17872926553672316	0.1790897175141243	1.5742136229345	0.04471542229786343	0.00746201942718984	0.12769333333333335	0.17906666666666665	0.17969333333333334	0.12572533333333333	0.17575044444444443	0.1761048888888889	0.18872866666666666	0.17311433333333331	0.18872866666666666	0.18172633333333332	0.17311433333333331	0.18172633333333332	0.1120822824858757	0.09637783615819209	0.1120822824858757	0.09227158757062144	0.09637783615819209	0.09227158757062144
25497_1297150969	0.10429152542372881	0.10661175141242936	0.10718757062146893	-0.47996338341123124	-0.6679340429615509	-0.8720385723633153	0.10418666666666668	0.10662666666666665	0.10677333333333336	0.10255333333333333	0.10483488888888892	0.10540111111111111	0.11043411111111114	0.1067718888888889	0.11043411111111114	0.10884322222222222	0.1067718888888889	0.10884322222222222	0.057708291902071565	0.05390211487758945	0.057708291902071565	0.05539339171374766	0.05390211487758945	0.05539339171374766
25498_5839540554	0.09377581920903953	0.12430768361581922	0.11862474576271188	0.5128512024680056	-0.6722062535968909	-0.6781890166751089	0.09309333333333333	0.12344666666666666	0.11892666666666667	0.09221288888888889	0.1222358888888889	0.11664766666666669	0.13109855555555558	0.11138211111111111	0.13109855555555558	0.12794288888888888	0.11138211111111111	0.12794288888888888	0.07657767984934087	0.05828196986817327	0.07657767984934087	0.06720978154425614	0.05828196986817327	0.06720978154425614
25499_2885218918	0.1079574011299435	0.10795559322033896	0.10847107344632768	-0.5585834947045781	-0.5918287049593567	-0.5973748591162408	0.10774	0.10871333333333334	0.1089	0.1061581111111111	0.10615633333333332	0.10666322222222223	0.11153922222222222	0.10851055555555555	0.11153922222222222	0.111533	0.10851055555555555	0.111533	0.057560973634651603	0.05440343691148776	0.057560973634651603	0.05742633333333333	0.05440343691148776	0.05742633333333333
25500_6291768050	0.07830135593220339	0.07965005649717513	0.07886418079096046	-0.9981090247984205	-1.1494273595013291	-1.2006228411073663	0.07783333333333334	0.07992666666666666	0.0792	0.07699633333333333	0.07832255555555558	0.07754977777777779	0.08028455555555557	0.07918755555555555	0.08028455555555557	0.07945066666666667	0.07918755555555555	0.07945066666666667	0.04079670244821093	0.039896171374764595	0.04079670244821093	0.03982210734463276	0.039896171374764595	0.03982210734463276
25501_775595856	0.15384847457627118	0.14645265536723165	0.15262870056497177	-0.012831858511242944	0.2930324112753421	-0.0637285220329563	0.15335333333333334	0.14669333333333334	0.15197333333333332	0.15128433333333335	0.1440117777777778	0.1500848888888889	0.16215055555555555	0.16085233333333332	0.16215055555555555	0.15023333333333336	0.16085233333333332	0.15023333333333336	0.08707527306967985	0.0842330395480226	0.08707527306967985	0.07546299435028249	0.0842330395480226	0.07546299435028249
25502_7813500526	0.03949819209039548	0.1615134463276836	0.10730994350282486	1.39102506126375	-0.4714685366657193	-0.8125423152076159	0.039393333333333336	0.16133333333333336	0.10731333333333332	0.03883988888888889	0.15882155555555558	0.10552144444444446	0.16989244444444443	0.08069377777777778	0.16989244444444443	0.16755822222222222	0.08069377777777778	0.16755822222222222	0.11963953483992468	0.043991743879472696	0.11963953483992468	0.10035237476459509	0.043991743879472696	0.10035237476459509
25503_7569783336	0.15892350282485876	0.14934237288135593	0.15472779661016947	-0.14464598300659304	0.49648385016726093	0.09987087552562743	0.15931333333333333	0.15075999999999998	0.15431333333333333	0.15627477777777782	0.14685333333333336	0.152149	0.16469933333333334	0.16385944444444445	0.16469933333333334	0.152786	0.16385944444444445	0.152786	0.08763286440677966	0.08544661958568738	0.08763286440677966	0.07676845762711865	0.08544661958568738	0.07676845762711865
25504_7192087168	0.16472429378531073	0.15872158192090396	0.16195073446327682	-0.11518352573669731	0.21899615614354792	0.14857517838566878	0.16486666666666666	0.15849333333333335	0.16252	0.16197888888888887	0.15607622222222223	0.15925155555555556	0.166335	0.16687711111111111	0.166335	0.16057266666666667	0.16687711111111111	0.16057266666666667	0.08547353107344632	0.08520835404896421	0.08547353107344632	0.08040458757062147	0.08520835404896421	0.08040458757062147
25505_5549547858	0.16506881355932204	0.1633936723163842	0.16497988700564972	0.032712387645404066	0.11445466589694155	-0.06086276300704988	0.16478	0.16357333333333335	0.16532	0.16231766666666667	0.16067044444444445	0.16223022222222222	0.16773055555555558	0.16597122222222224	0.16773055555555558	0.16668611111111112	0.16597122222222224	0.16668611111111112	0.085614934086629	0.08345904708097929	0.085614934086629	0.08459272128060265	0.08345904708097929	0.08459272128060265
25506_783791296	0.13045514124293783	0.17900576271186439	0.1630297175141243	1.4905075916136183	-0.0452780508721108	0.024923814085919694	0.13084	0.17868666666666666	0.16346	0.1282808888888889	0.17602233333333334	0.16031255555555557	0.18944644444444445	0.15152133333333334	0.18944644444444445	0.1861742222222222	0.15152133333333334	0.1861742222222222	0.11208121845574387	0.07815011864406779	0.11208121845574387	0.10066535216572504	0.07815011864406779	0.10066535216572504
25507_600217438	0.04354926553672316	0.04293141242937853	0.0434374011299435	-2.0854625072199	-1.6793120856872779	-2.0260285421956294	0.04356666666666667	0.042793333333333336	0.043539999999999995	0.042823444444444456	0.0422158888888889	0.04271344444444445	0.04409188888888889	0.04366822222222222	0.04409188888888889	0.04345866666666667	0.04366822222222222	0.04345866666666667	0.022471719397363466	0.021921555555555555	0.022471719397363466	0.021866463276836157	0.021921555555555555	0.021866463276836157
25508_5144958727	0.1512690395480226	0.15458892655367232	0.15414824858757062	0.22153786162698771	-0.03316258772741297	-0.006856352727459676	0.15024666666666667	0.15464	0.15401333333333334	0.1487478888888889	0.15201244444444445	0.1515791111111111	0.16150366666666668	0.15320977777777778	0.16150366666666668	0.16093744444444444	0.15320977777777778	0.16093744444444444	0.08503917514124294	0.07685545574387947	0.08503917514124294	0.08375315065913372	0.07685545574387947	0.08375315065913372
25509_7787026893	0.16228937853107345	0.14989830508474578	0.16112406779661018	-0.22258428138591307	0.640277394581283	-0.16524605742484139	0.16184666666666667	0.14962666666666666	0.16148	0.15958455555555556	0.1474	0.15843866666666667	0.16272766666666666	0.16236622222222222	0.16272766666666666	0.15862066666666666	0.16236622222222222	0.15862066666666666	0.08468074576271187	0.08151286064030132	0.08468074576271187	0.08086507344632768	0.08151286064030132	0.08086507344632768
25510_5505227741	0.1557453107344633	0.1365831638418079	0.15449875706214689	-0.15844337047911886	0.8205297133862489	-0.2240214832267444	0.1569066666666667	0.13680666666666666	0.15490666666666666	0.15314955555555557	0.13430677777777777	0.1519237777777778	0.16322966666666666	0.15930455555555556	0.16322966666666666	0.15028733333333336	0.15930455555555556	0.15028733333333336	0.09014754802259888	0.08174353860640302	0.09014754802259888	0.07751685310734463	0.08174353860640302	0.07751685310734463
25511_8604818289	0.15693559322033898	0.17404632768361583	0.17807853107344632	0.9039951206441542	0.26515353884611464	0.06612886647170826	0.15681333333333333	0.17373333333333335	0.17959333333333333	0.15432	0.17114555555555558	0.17511055555555557	0.1893138888888889	0.179979	0.1893138888888889	0.17849644444444446	0.179979	0.17849644444444446	0.1065684086629002	0.09622546892655368	0.1065684086629002	0.09046522975517891	0.09622546892655368	0.09046522975517891
25512_1061942852	0.13534350282485877	0.12774293785310734	0.13210983050847458	-0.3651949604766254	0.23697087777840997	-0.3154576882191018	0.13508	0.12725999999999998	0.13189333333333333	0.1330877777777778	0.1256138888888889	0.129908	0.142179	0.14020144444444446	0.142179	0.13081055555555557	0.14020144444444446	0.13081055555555557	0.07640738983050846	0.0733381111111111	0.07640738983050846	0.06584736346516007	0.0733381111111111	0.06584736346516007
25513_3058210668	0.17295638418079098	0.16362926553672316	0.1690502824858757	0.05208096533353989	0.7374812076825432	0.2159143053234868	0.17374666666666666	0.1633	0.16907333333333333	0.1700737777777778	0.1609021111111111	0.16623277777777778	0.1816848888888889	0.1791421111111111	0.1816848888888889	0.16724544444444445	0.1791421111111111	0.16724544444444445	0.09753847645951036	0.09364044444444444	0.09753847645951036	0.08407555743879473	0.09364044444444444	0.08407555743879473
25514_2641544485	0.05636983050847457	0.12513762711864407	0.06479728813559323	0.9231947991354758	-1.0711227463664117	-0.5812969709004124	0.0563	0.12470666666666669	0.06486666666666667	0.05543033333333333	0.123052	0.06371733333333333	0.13071933333333333	0.061477	0.13071933333333333	0.13028322222222222	0.061477	0.13028322222222222	0.08534246892655369	0.03118522033898305	0.08534246892655369	0.0827994934086629	0.03118522033898305	0.0827994934086629
25515_2581095767	0.07108553672316384	0.07600485875706216	0.0738045197740113	-0.7601996687721054	-1.4420195725505234	-1.318511677860116	0.07119333333333334	0.07576666666666666	0.07344	0.06990077777777778	0.07473811111111112	0.07257444444444446	0.0795488888888889	0.07304322222222223	0.0795488888888889	0.07836033333333335	0.07304322222222223	0.07836033333333335	0.04277629001883239	0.03682070809792844	0.04277629001883239	0.04090798870056497	0.03682070809792844	0.04090798870056497
25516_2694750809	0.16022180790960452	0.1387109604519774	0.15863627118644066	0.01518706159217549	0.8823277239378818	-0.12303171534305442	0.16022	0.13850666666666667	0.15904666666666667	0.15755144444444444	0.1363991111111111	0.15599233333333334	0.17473311111111112	0.16926788888888888	0.17473311111111112	0.15244688888888888	0.16926788888888888	0.15244688888888888	0.09999991902071563	0.08955336911487759	0.09999991902071563	0.07811008097928437	0.08955336911487759	0.07811008097928437
25517_378064141	0.1755915254237288	0.15397039548022598	0.16051966101694914	0.08630699386711317	0.9020515792256268	0.2966936094982101	0.17539333333333335	0.154	0.1603266666666667	0.172665	0.15140422222222225	0.15784433333333334	0.18677611111111111	0.1853665555555556	0.18677611111111111	0.1576348888888889	0.1853665555555556	0.1576348888888889	0.10438563088512241	0.10133875894538605	0.10438563088512241	0.0790123747645951	0.10133875894538605	0.0790123747645951
25518_5356402849	0.06768282485875707	0.07040497175141243	0.071054802259887	-1.3143554993034354	-1.243611489974986	-1.4426096186912614	0.06760666666666666	0.07010666666666666	0.07132666666666666	0.0665547777777778	0.06923155555555556	0.06987055555555557	0.07188211111111112	0.06966933333333333	0.07188211111111112	0.0723298888888889	0.06966933333333333	0.0723298888888889	0.03736016195856874	0.03498492655367232	0.03736016195856874	0.036964945386064034	0.03498492655367232	0.036964945386064034
25519_9704732143	0.09820937853107345	0.10983276836158193	0.11322395480225989	-0.07840684379334391	-0.6099112587159232	-0.8961246765205404	0.09847333333333333	0.10929333333333334	0.11341333333333332	0.09657255555555556	0.10800222222222224	0.11133688888888892	0.11807455555555557	0.11341933333333334	0.11807455555555557	0.11270322222222223	0.11341933333333334	0.11270322222222223	0.06606401883239171	0.060561000000000004	0.06606401883239171	0.05693904143126177	0.060561000000000004	0.05693904143126177
25520_9930275333	0.04407796610169491	0.2324610169491525	0.2612063276836158	1.4796394253806087	1.4059110889689228	1.1904740806532195	0.044239999999999995	0.23401333333333332	0.2609066666666667	0.04334333333333333	0.2285866666666667	0.2568528888888889	0.36962255555555557	0.32945411111111106	0.36962255555555557	0.2522198888888889	0.32945411111111106	0.2522198888888889	0.30048780979284373	0.2531330376647834	0.30048780979284373	0.1288030527306968	0.2531330376647834	0.1288030527306968
25521_5081060933	0.15247694915254237	0.15293186440677967	0.15265310734463278	-0.09808193704087616	-0.06256603298606234	-0.10453862243677015	0.15223333333333336	0.15282	0.15270666666666666	0.14993566666666666	0.150383	0.1501088888888889	0.154731	0.1543338888888889	0.154731	0.15306399999999998	0.1543338888888889	0.15306399999999998	0.07837879661016948	0.0780513747645951	0.07837879661016948	0.07666775706214689	0.0780513747645951	0.07666775706214689
25522_4320360015	0.1512174011299435	0.15405649717514125	0.15266418079096047	-0.06421964351726005	-0.18759747464663065	-0.15397011250018677	0.15017333333333335	0.15326666666666666	0.1521866666666667	0.1486971111111111	0.15148888888888892	0.1501197777777778	0.153854	0.15209533333333333	0.153854	0.15434833333333334	0.15209533333333333	0.15434833333333334	0.07753552542372881	0.07612493785310735	0.07753552542372881	0.0776681638418079	0.07612493785310735	0.0776681638418079
25523_1891330314	0.1608420338983051	0.1607438418079096	0.16131966101694917	-0.07481642412943174	-0.10968276795701486	-0.13652693794205356	0.16045333333333334	0.16175333333333333	0.16163333333333332	0.15816133333333335	0.15806477777777778	0.158631	0.1611501111111111	0.16115566666666667	0.1611501111111111	0.16124055555555555	0.16115566666666667	0.16124055555555555	0.08075364218455744	0.0806152429378531	0.08075364218455744	0.08072467984934087	0.0806152429378531	0.08072467984934087
25524_2148213563	0.15074361581920903	0.1542709604519774	0.15276757062146892	0.12553181829955176	0.021069107709319454	0.012067239393252003	0.15181999999999998	0.15426666666666666	0.15344666666666668	0.14823122222222224	0.15169977777777777	0.15022144444444444	0.16014011111111112	0.15212855555555557	0.16014011111111112	0.15996799999999997	0.15212855555555557	0.15996799999999997	0.0838864670433145	0.07625075894538606	0.0838864670433145	0.08320836723163842	0.07625075894538606	0.08320836723163842
25525_7632675425	0.15808757062146891	0.161565197740113	0.1617205649717514	0.3389495876813894	-0.09912125852769427	-0.13324852833164363	0.1576733333333333	0.16130666666666665	0.16259333333333334	0.15545277777777777	0.15887244444444443	0.15902522222222223	0.165381	0.16481111111111107	0.165381	0.1618638888888889	0.16481111111111107	0.1618638888888889	0.08546780790960452	0.08485907721280603	0.08546780790960452	0.08104244821092278	0.08485907721280603	0.08104244821092278
25526_713639414	0.1945439548022599	0.128030395480226	0.19954813559322032	0.6507939004193047	1.4405519075717261	0.3273191819188587	0.19491999999999998	0.1276733333333333	0.19919333333333333	0.19130155555555556	0.12589655555555554	0.19622233333333333	0.22995944444444444	0.21111688888888894	0.22995944444444444	0.1854846666666667	0.21111688888888894	0.1854846666666667	0.14931585687382298	0.11259386629001883	0.14931585687382298	0.1035900338983051	0.11259386629001883	0.1035900338983051
25527_3361734722	0.15928214689265538	0.16012350282485874	0.15918881355932205	-0.049744103875569136	-0.04328598247777007	-0.11186213075861257	0.15948666666666667	0.15983333333333336	0.15964666666666666	0.15662744444444446	0.15745477777777778	0.15653566666666668	0.16091755555555556	0.15935444444444444	0.16091755555555556	0.16055300000000003	0.15935444444444444	0.16055300000000003	0.081066143126177	0.0797367043314501	0.081066143126177	0.08072492090395479	0.0797367043314501	0.08072492090395479
25528_9192965710	0.17285548022598868	0.14012542372881356	0.1704736723163842	0.00741155568026685	1.2264792772822664	0.003406580899298909	0.17315333333333333	0.13998666666666668	0.16833333333333333	0.16997455555555557	0.13779	0.16763244444444445	0.18618455555555558	0.18014911111111112	0.18618455555555558	0.1617991111111111	0.18014911111111112	0.1617991111111111	0.10793932956685498	0.09431682297551788	0.10793932956685498	0.08414933709981166	0.09431682297551788	0.08414933709981166
25529_5523826257	0.14834881355932203	0.14281457627118643	0.14897175141242938	-0.2555955744732748	0.18461852321495148	-0.25681115862079773	0.14934	0.14257999999999998	0.14912	0.14587633333333333	0.14043433333333333	0.1464888888888889	0.150376	0.14879044444444445	0.150376	0.14999555555555558	0.14879044444444445	0.14999555555555558	0.07758515254237287	0.0744603032015066	0.07758515254237287	0.07704897363465159	0.0744603032015066	0.07704897363465159
25530_7574404707	0.10402723163841808	0.1053030508474576	0.1074722033898305	-0.5442682387866878	-0.6654899515743573	-0.8203363524583159	0.10314000000000001	0.1052	0.10739333333333334	0.10229344444444444	0.103548	0.105681	0.1083151111111111	0.10759722222222222	0.1083151111111111	0.10675866666666665	0.10759722222222222	0.10675866666666665	0.05598254048964218	0.05472236346516008	0.05598254048964218	0.05356485310734463	0.05472236346516008	0.05356485310734463
25531_9734834934	0.11271706214689266	0.12205864406779662	0.12246960451977403	0.16439929649669494	-0.4921199968408111	-0.6272585770095197	0.11277333333333334	0.12143333333333335	0.12325333333333333	0.11083844444444443	0.12002433333333333	0.12042844444444445	0.13098244444444446	0.12827433333333332	0.13098244444444446	0.12257066666666669	0.12827433333333332	0.12257066666666669	0.07228851789077212	0.06947766666666666	0.07228851789077212	0.061438604519774016	0.06947766666666666	0.061438604519774016
25532_9481851254	0.09048485875706215	0.09221502824858757	0.09367988700564972	-0.6598551656373965	-0.8671948288903191	-1.0637307322805558	0.09007333333333334	0.09218	0.09252666666666666	0.08897677777777778	0.09067811111111111	0.09211855555555556	0.09731944444444443	0.0931118888888889	0.09731944444444443	0.09554577777777779	0.0931118888888889	0.09554577777777779	0.05164447269303202	0.047070702448210926	0.05164447269303202	0.04907204896421846	0.047070702448210926	0.04907204896421846
25533_702134187	0.16337446327683616	0.06214203389830509	0.16318677966101694	-0.16610448685518453	1.4036010453378138	-0.18538662152764646	0.16302666666666668	0.06262000000000001	0.16296666666666665	0.16065155555555558	0.061106333333333325	0.160467	0.17033900000000002	0.16407811111111112	0.17033900000000002	0.1607818888888889	0.16407811111111112	0.1607818888888889	0.11395987570621469	0.08243780037664783	0.11395987570621469	0.10444968549905839	0.08243780037664783	0.10444968549905839
25534_5663134714	0.1286781920903955	0.13365016949152542	0.13340056497175143	0.05621862076185484	-0.5359846790633974	-0.4960644836981138	0.12789333333333333	0.13329333333333335	0.1335	0.12653355555555554	0.1314226666666667	0.13117722222222222	0.1346241111111111	0.13271544444444444	0.1346241111111111	0.13383933333333334	0.13271544444444444	0.13383933333333334	0.06904202071563088	0.06719575517890772	0.06904202071563088	0.06707664971751412	0.06719575517890772	0.06707664971751412
25535_4869405204	0.15621570621468928	0.1558335593220339	0.1557612429378531	-0.08533353493272466	-0.09765306595541037	-0.11323948731482808	0.15692666666666666	0.15550000000000003	0.15506	0.15361211111111112	0.15323633333333334	0.15316522222222226	0.15837977777777779	0.158111	0.15837977777777779	0.1562787777777778	0.158111	0.1562787777777778	0.08036746139359698	0.08011676271186441	0.08036746139359698	0.07838007721280602	0.08011676271186441	0.07838007721280602
25536_7217393096	0.16498067796610172	0.16212644067796608	0.15940655367231638	-0.07790291979273203	0.1912183714209276	0.31949865834604807	0.16511333333333333	0.16247333333333333	0.15917333333333333	0.162231	0.15942433333333333	0.1567497777777778	0.16890266666666667	0.16542644444444446	0.16890266666666667	0.16688544444444445	0.16542644444444446	0.16688544444444445	0.0871258870056497	0.08432963653483992	0.0871258870056497	0.08650219585687383	0.08432963653483992	0.08650219585687383
25537_6945709288	0.19199197740112994	0.1963910734463277	0.19125435028248586	0.7208900668426452	0.7498327703366889	0.9057028510988022	0.19222	0.1959	0.1907	0.1887921111111111	0.1931178888888889	0.1880667777777778	0.2172217777777778	0.21328522222222226	0.2172217777777778	0.20034766666666667	0.21328522222222226	0.20034766666666667	0.12012601506591336	0.11747364030131828	0.12012601506591336	0.10343631073446327	0.11747364030131828	0.10343631073446327
